settlment_type,oblast,rajon_1941,settlment_name,lat,lon,descr,size,color
місто,Дніпропетровська,,Марганець,47.648923700000005,34.610519700000005,"У двох таборах, розташованих у приміщеннях шкіл, утримували понад 10 тисяч чоловіків, з них загинуло понад 2 тисячі. ",10000,2000
місто,Дніпропетровська,"Верхньодніпровський
",Верхньодніпровськ,48.648213500000004,34.336890999999994,У таборі також були цивільні особи,-9999,-9999
радгосп,Дніпропетровська,Криничанський,"«Прямий шлях»,
ГанноЗачатівської с/р",48.9228,24.713324,У таборі закатовано 14 осіб,-9999,14
місто,Дніпропетровська,Нікопольський,Нікополь,47.56746,34.394815,,-9999,-9999
село,Дніпропетровська,Нікопольський,Чкалове,46.4819816,34.1832417,"500 осіб утримували в конюшні, половина з них загинула від голоду, 12 було закатовано.",500,262
село,Дніпропетровська,Новомосковський,Знаменівка,48.6344764,35.4637236,Партизани звільнили 300 в'язнів цього табору.,-9999,-9999
місто,Дніпропетровська,Павлоградський,Павлоград,48.52944779999999,35.903257399999994,"Дулаг №111.Утримували близько 15 тисяч в'язнів, 3 тисячі загиблих",15000,3000
село,Дніпропетровська,Павлоградський,Богуслав,49.5405738,30.8772055,,-9999,-9999
село,Дніпропетровська,Перещепинський,Михайлівка,49.1955886,28.723863899999998,,-9999,-9999
село,Дніпропетровська,Перещепинський,Перещепине,49.0140019,35.364437200000005,Табір був розташований у приміщенні школи,-9999,-9999
село,Дніпропетровська,Софіївський,Любимівка,46.8071439,33.569847100000004,,-9999,-9999
хутір,Дніпропетровська,Юр'ївський,"Тернівка,
Нижнянської с/р",50.447334000000005,30.536877,,-9999,-9999
місто,Дрогобицька,,Дрогобич,49.358011600000005,23.5123193,"Шталаг №328, 335. Табір був розташований на південній околиці міста, у колишній польській тюрмі, там утримували з квітня 1942 року до жовтня 1943 року від 1,1 тис до 6,8 тисяч осіб. ",-9999,-9999
місто,Дрогобицька,Хирівський,Хирів,49.5333606,22.852026199999997,"Шталаг №323, розташований у колишньому монастирі в Буньковичах. Утримували 820-1,6 тис. в'язнів у квітні-червні 1942 року, пізніше табір переведено до Тернополя",1600,-9999
місто,Житомирська,,Житомир,50.25465,28.6586669,"Дулаг №201, шталаг №358. Утримували від 2,2-21,5 тис осіб з лютого 1942 до жовтня 1943.

",21500,-9999
місто,Житомирська,,Новоград-Волинський,50.5860203,27.636377500000002,"Табір був розташований на вул. Франка, у школі №2",-9999,-9999
місто,Житомирська,,Радомишль,50.4965282,29.2337369,Табір був розташований у приміщенні військового складу,-9999,-9999
місто,Житомирська,Андрушівський,Андрушівка,50.0312719,29.0216369,,-9999,-9999
місто,Житомирська,Бердичівський,Бердичів,49.910659100000004,28.590031300000003,"Дулаг № 205, відділення шталагу №358, шталаг №339. Утримували 341-1,6 тис в'язнів у різний час.",1600,-9999
місто,Запорізька,,Запоріжжя,47.8388,35.139567,"Табір був розташований біля станції .Запоріжжя-2 біля військового заводу. У січні 1942 - дулаг №120, дулаг №182, шталаг №181; у жовтні-листопаді 1941 - дулаг №182.",-9999,-9999
село,Запорізька,Василівський,Василівка,47.4414731,35.2867265,Був розташований у кінотеатрі ім.Горького,-9999,-9999
місто,Запорізька,Осипенковський,Осипенко,46.914407000000004,36.824760999999995,Був розташований у Мерликовій балці,-9999,-9999
місто,Запорізька,Пологівський,Пологи,47.47479379999999,36.2488829,Був розташований у колгоспі «Аврора».,-9999,-9999
місто,Ізмаїльська,Болградський,Болград,45.683843100000004,28.6143107,Був розташований на південній околиці міста,-9999,-9999
місто,Ізмаїльська,Ренійський,Рені,45.457057,28.2888529,"Дулаг №126, на Галицькому шосе",-9999,-9999
село,Ізмаїльська,Тарутинський,Кульм (Підгірне),46.2502124,29.0441774,Дулаг №180,-9999,-9999
місто,Камянець-Подільська,,Проскурів,49.422983,26.9871331,"Шталаг №355 був розташований на території військового містечка в с. Раково. В різний час там утримували від 2,6 тисяч до 20,8 тисяч в'язнів. Протягом листопада 1941 року - січня 1942 року у таборі померло 40 тисяч в'язнів. ",-9999,40000
смт.,Камянець-Подільська,Деражнянський,Деражня,49.2672882,27.4321477,,-9999,-9999
смт.,Камянець-Подільська,Дунаєвецький,Дунаївці,48.8957041,26.861818,Був розташований на території машино-тракторної станції.,-9999,-9999
місто,Камянець-Подільська,Камянець-Подільський,"Камянець-Подільський
(до 1944 -
Камянець-Подільськ)",48.6734758,26.5625881,,-9999,-9999
місто,Камянець-Подільська,Летичівський,Летичів,49.385028000000005,27.6242251,Був розташований у приміщенні костелу,-9999,-9999
місто,Камянець-Подільська,Славутський,Славута,50.2969058,26.8600648,"Шталаг №301, Шталаг №357 Табір створений восени 1941 року, проіснував до 44 року, до останніх днів окупації міста Славута. Через табір пройшли близько 1,5 млн військовополонених, з них близько 150 тисяч загинули. У різний час в таборі одночасно утримували від 11 до 33 тисяч осіб. ",1518000,150000
місто,Камянець-Подільська,Старо-Костянтинівський,Старо-Костянтинів,49.7546828,27.2121595,"Шталаг  № 355, шталаг №346. Табір був розташований у казармах військового містечка. Відомо, що там знищено 3300 осіб, спалено 800 в'язнів, хворих на тиф. За 1941-42 роки через табір пройшло 35 тисяч в'язнів. ",-9999,3300
місто,Камянець-Подільська,Шепетівський,Шепетівка,50.1757487,27.0559924,"Шталаг №301, №357, №2301. Табір був розташований у військовому містечку, існував з липня 1941 року до жовтня 1943-го (це були табори з різними номерами у різні відтинки часу). В різний час в таборі утримували від 689 осід до 23,3 тисячі.",35000,3300
місто,Камянець-Подільська,Ярмолинецький,Ярмолинці,49.189578000000004,26.844725399999994,"Шталаг №301 був розташований на території військового
містечка
",-9999,-9999
місто,Київська,,Київ,50.4501,30.5234,"Табір був розташований на вулиці Керосінній, там утримували від 2 до 8 тисяч осіб в різний час.",-9999,-9999
місто,Київська,,"Київ
(Дарниця)",50.455701899999994,30.6128326,"Шталаг №339 був розташований у Дарниці, на авторемонтному заводі ""Арсенал"", при таборі була лікарня для військовополонених. У таборі знищено 11 тисяч осіб у першій половині 1942 року. З лютого 1942 року до червня 1943 року в різний час в таборі утримували від 5,5 до 14,3 тисячі осіб. У червні 1943 табір переведений до Бердичева. 
",14300,11000
місто,Київська,Білоцерківський,Біла Церква,49.7967977,30.1310853,"Шталаг №334. З лютого 1942 року до лютого 1943 року в різний час там утримували від 10,7 тисяч до 25,4 тисяч осіб.",25000,-9999
село,Київська,Броварський,Богданівка,50.6273766,30.9164298,,-9999,-9999
місто,Київська,Смілянський,Сміла,49.227717,31.852232899999997,,-9999,-9999
місто,Київська,Тальнівський,Тальне,48.887593,30.7044131,,-9999,-9999
місто,Київська,Уманський,Умань,48.7493927,30.2214499,"У серпні 1941 - дулаг № 182; шталаг №349. З лютого 1942 року до лютого 1943 року там утримували в різний час від 7,2 до 16,2 тисячі осіб.",16200,-9999
місто,Кіровоградська,,Кіровоград,48.507933,32.262316999999996,"Шталаг №305, дулаг № 171. Табір був розташований на вулиці Шевченка в колишніх казармах 43-го полку, а також у приміщенні колишньої тюрми. Знищено 65 тисяч осіб, з них 54 тисячі військовополонених. З жовтня 1941 року до лютого 1943 року в різний час утримували від 13,5 до 33,7 тисяч осіб. ",-9999,75000
село,Кіровоградська,Добровеличківський,Добровеличівка,48.3855879,31.1737965,,-9999,-9999
село,Кіровоградська,Добровеличківський,Липняжка,48.4442035,31.079510499999998,,-9999,-9999
село,Кіровоградська,Златопільський,Капітанівка,48.9172739,31.719254,,-9999,-9999
місто,Кіровоградська,Знам'янський,Знам'янка,48.7192002,32.6770961,"Табір був розташований у Знамянському районі, біля лісу
",-9999,-9999
село,Кіровоградська,Знам'янський,Богданівка,50.6273766,30.9164298,,-9999,-9999
село,Кіровоградська,Новгородківський,Новгородка,48.3554343,32.6517581,У таборі біля села Новгородки утримували близько тисячі осіб ,1000,-9999
село,Кіровоградська,Ново-Архангельський,Мар'янівка,50.45123220000001,24.8047893,,-9999,-9999
село,Кіровоградська,Ново-Георгіївський,Подорожнє,49.04931320000001,33.0631407,,-9999,-9999
хутір,Кіровоградська,Ново-Георгіївський,"Самусівка,
Подорожнянської с/р",49.0882476,33.308391,,-9999,-9999
місто,Кіровоградська,Олександрійський,Олександрія,48.663270399999995,33.0967875,"Поблизу Олександрії було три табори: на Байдаківському вуглерозрізі, на цегельному заводі і на західній околиці у казармах і конюшнях. Там утримували військокополонених і цивільних. ",-9999,-9999
село,Кіровоградська,Онуфріївський,Павлиш,48.9181905,33.3541538,Табір був розташований та на території машино-тракторної станції,-9999,-9999
смт.,Кіровоградська,Тишківський,Тишківка,48.4978938,30.9365392,"Табір був розташований у колгоспі ""Шлях до Комуни""",-9999,-9999
місто,"
Львівська",,Львів,49.839683,24.029717,"Шталаг №328 був розташований по вулиці Коперника, на території колишньої фортеці «Цитадель». З липня 1941 року до грудня 1942 року там утримували від 1,5 до 5,6 тисяч військовополонених. Окрім радянських, там були також французькі, бельгійські та італійські полонені. Пізніше табір був переведений до Дрогобича
",-9999,-9999
місто,"
Львівська",Рава-Руський,Рава-Руська,50.2260935,23.6172155,"Шталаг №328, шталаг №304. Табір був розташований у колишніх казармах. З липня 1941 року до 1944 року там утримували в різний час 7-20 тисяч полонених. До квітня 1942 року було знищено 18 тисяч радянських полонених. У Волковицькому лісі (2 км від Рава-Руської) знайдено 23 могили, де поховані полонені з цього табору",20000,18000
місто,"
Львівська",Яворівський,Яворів,49.9380885,23.388521899999997,Табір був розташований у колишньому військовому містечку,-9999,-9999
місто,Миколаївська,,Миколаїв,46.975033,31.994582899999997,"Шталаг №364. У таборі, розташованому на правому березі річки Інгул, утримували 17,2-45 тис. осіб у різний час з травня 1942 року до лютого 1943.",45000,-9999
село,Миколаївська,Братський,Братське,47.8676859,31.576609299999998,Табір був розташований у трьох кілометрах від села,-9999,-9999
село,Миколаївська,Варварівський,Гольдштадт (Новоселівка),47.131763,31.688905,,-9999,-9999
село,Миколаївська,Варварівський,Ново-Григорівка,46.409494099999996,34.9553895,,-9999,-9999
село,Миколаївська,Вознесенський,Трихати,47.148577200000005,31.8259216,,-9999,-9999
село,Миколаївська,Вознесенський,"Ново-Пристань,
Яструбинівськоїс/р",47.510252,31.391678000000002,,-9999,-9999
місто,Миколаївська,Новоодеський,Себине,47.1977859,31.8593169,,-9999,-9999
місто,Одеська,Балтський,Балта,47.93708710000001,29.6288401,"Табір був розташований у колгоспі ""18 партз'їзд""",-9999,-9999
село,Одеська,Великоврадіївський,Мала Врадіївка,47.77271029999999,30.7267148,,-9999,-9999
село,Одеська,Гайворонський,Гайворон,48.336713700000004,29.868635100000002,,-9999,-9999
місто,Одеська,Голованівський,Голованівськ,48.3843573,30.4626205,,-9999,-9999
село,Одеська,Комінтернівський,Кошари,46.683606,31.146421999999998,,-9999,-9999
село,Одеська,Комінтернівський,Сичавка,46.6436401,31.1056765,,-9999,-9999
місто,Полтавська,,Полтава,49.588267,34.5514169,"Дулаг №170, шталаг №357
Табір був розташований у Слюсарному провулку. з листопада 1941 року до лютого 1943 року в різний час там утримували 9,5-9,9 тисяч осіб. ",9900,-9999
село,Полтавська,Великобагачанський,Поділ,50.4688984,30.516753899999998,,-9999,-9999
місто,Полтавська,Глобинський,Глобине,49.3920229,33.259996799999996,"У таборі, розташованому в клубі колгоспу, перебувало близько 600 полонених",600,-9999
місто,Полтавська,Кобеляцький,Кобеляки,49.1517927,34.195387100000005,Табір був розташований на цукровому заводі,-9999,-9999
село,Полтавська,Ковалівський,Шрамківка,50.1407343,32.132131300000005,,-9999,-9999
місто,Полтавська,Кременчуцький,Кременчук,49.065783,33.410033,"Шталаг №346, № 346А, 346В. 
Табір був розташований на території військових казарм та дзеркальної фабрики. Відомо, що з червня 1942 року до лютого 1943 року там утримували 5,8 - 22 тисячі осіб. Пізніше табір перевели до Старокостянтинова",22000,-9999
місто,Полтавська,Лубенський,Лубни,50.0168687,32.9998088,"Табір № 171 був розташований біля педінституту. У липні 1942 року - дулаг №132, у серпні 1942
переформований в офлаг №65
",-9999,-9999
село,Полтавська,Лубенський,Засулля,49.996322799999994,33.029484499999995,Табір був розташований на території пенькозаводу,-9999,-9999
село,Полтавська,Оржицький,Чайківщина,49.7844396,32.5724425,У таборі утримували сотні військовополонених,-9999,-9999
місто,Полтавська,Хорольський,Хорол,49.782154299999995,33.2740772,"У жовтні, листопаді 1941 року - дулаг №160, у серпні 1942 року – шталаг №388. Табір смерті був розташований на території елеватора і цегляного заводу. Там було знищено 53317 осіб",-9999,53317
село,Полтавська,Чутівський,Чутове,49.7096705,35.163688799999996,Табір був розташований у місцевому клубі,-9999,-9999
місто,Полтавська,Яготинський,Яготин,50.2568193,31.781765000000004,Табір був розташований на території колгоспного двору,-9999,-9999
місто,Рівненська,,Рівне,50.6199,26.251617,"У місті Рівне було три табори для військовополонених. Перший був розташований у двох корпусах (на території тюрми та навпроти - на огородженій ділянці біля парку ім. Шевченка) - це був табір для хворих, там утримували 4-5 тисяч осіб. 
Другий табір, шталаг  - біля військового містечка, там утримували 2,3 тис. полонених. 
У третьому таборі (шталаг №360) в листопаді 1941 року утримували 15 тисяч військовополнених, поступово їхня кількість зросла до 30 тисяч. В'язнів використовували на різних важких роботах. ",37300,-9999
місто,Рівненська,"
Дубнівський",Дубно,50.4009139,25.7590674,"У двох таборах (у передмісті Сурмичів та у Хмелярні) для військовополонених утримували 3300 осіб. Знищено, за різними даними 2,5-3,3 тис полонених. ",-9999,3300
місто,Рівненська,"
Здолбунівський",Здолбунів,50.5089112,26.2566443,,-9999,-9999
місто,Рівненська,"
Корецький",Корець,50.6227649,27.161445299999997,В'язні праювали на каменоломні,-9999,-9999
місто,Рівненська,"
Костопільський",Костопіль,50.8790699,26.4423222,"У таборі, розташованому у 10-12 км від Костополя, вздовж шосейної дороги на Рівне, розстріляли 18 тисяч осіб",-9999,18000
село,Рівненська,".
Млинівський",Смордва,50.4703481,25.540791,,-9999,-9999
село,Рівненська,Олександрійський,"Пухова,
Олександрійської с/р",50.7326362,26.3485603,,-9999,-9999
село,Рівненська,Олександрійський,Три-Копці,50.7833134,26.416697600000003,,-9999,-9999
місто,Рівненська,Острозький,Острог,50.3279292,26.521108,,-9999,-9999
місто,Сталінська,,Горлівка,48.3071,38.029633000000004,"У таборі, розташованому у Калінінському районі, в'язні працювали на будівництві брикетної фабрики. На території селища заводу ім. Кірова загинуло 2158 осіб",-9999,2158
місто,Сталінська,Артемівський,Іловайськ,47.9257046,38.1957157,"Військовополонені двох таборів працювали на відбудові доріг, на шахтах та в кар'єрах",-9999,-9999
місто,Сталінська,Артемівський,Краматорськ,48.738966999999995,37.58435,"У таборі, розташованому на Крейдяній горі, утримували військовополонених та цивільних. Там загинуло 3 тисячі осіб",-9999,3000
місто,Сталінська,Артемівський,Макіївка,48.0459557,37.9666901,"У концтаборі на території хімзаводу утрим
хімзаводу, концтабір для ВП і цив.нас.;
згадується в жовтні 1941; утримувалося
5 тис. чол., загинуло 4000 чол.;
там само, спр.7, арк.44в: селище Ханженкове, табір ВП №312 на шахті 13 біс та
три його відділення на шахтах №21, 22
та ім.Хрущова; 05.07.42 - серпень 1943;
на шахтах, кам'яних кар'єрах; в таборах
загинуло понад 10 тис. чол.;
табори для ВП на
Щеглівській групі шахт, створені у
вересні 1942, загинуло понад 2 тис. чол. ;
шахта Софія - центральний табір №123
для ВП, утримувалось і цив.нас.,
згадується у червні 1942; загинуло понад 5
тис. ВП і цив.нас.; шахта ім.Кагановича,
працювали в шахті, камяних карєрах,
загинуло понад 3 тис. чол.; шахта Моспино, загинуло понад 1500 чол.;
шахти «Холодна балка»
та «Грузька», загинуло понад 1 тис.",5000,10000
місто,Сталінська,,Маріуполь,47.097133,37.543366999999996,"Дулаг №152, шталаг №190. У таборах утримували військовополонених та цивільне населення. В'язні працювали на металургійному заводі. Загинуло близько 36 тисяч осіб. Один з таборів був розташований на території комбінату завода Ілліча",-9999,36000
місто,Сталінська,,Слов'янськ,48.8532,37.6053001,,-9999,-9999
місто,Сталінська,,Сталіно,48.015883,37.80285,"Це був центральний табір військовополонених, який у різні роки по-різному називався. У січні 1942 - дулаг №162 та табір №200;  у 1943 році - група управління дулагу №182, шталаг №387, шталаг №312, табір «Ланц». Табір був розташований на території заводу №144 гумотехнічних виробів; також у клубі ім.Леніна.  
У  січні 1942 - у вересні 1943 року там загинуло близько 40 тис. осіб. У вересні 1943 з табору вивезено до 2 тис. євреїв, яких кинули у шурф шахти «Калинівка». В'язні працювали на земляних роботах. ",-9999,40000
місто,Сталінська,,"Чистяково
(Торез)",48.0201627,38.6545257,"Дулаг №.  Через табір для червоноармійців і командирів пройшло понад 40 тисяч в'язнів. Загинуло понад 5 тисяч осіб. Табір був розташований на станції Чистякове, у селищах шахт №№ 30, 31.",40000,5000
місто,Сталінська,Артемівський,Артемівськ,48.5986674,37.9980367,Табір був розташований на території військового містечка за Північним возкалом. Там загинуло близько 3 тисяч осіб,-9999,3000
місто,Сталінська,Дзержинський,Дзержинськ,48.397287299999995,37.855245000000004,"У таборі утримували 1-1,5 тис. в'язнів, вони відбудовували залізничні колії, працювали на шахті. У лютому 1943 року табір перевели до Горлівки",5000,-9999
місто,Сталінська,Костянтинівський,Костянтинівка,48.5239429,37.7075811,"У концтаборі на території хімічного заводу утримували 5 тисяч осіб, з яких загинуло 4 тисячі. Серед в'язнів були військовополонені та цивільне населення",5000,4000
місто,Сталінська,Красноармійський,Красноармійське,47.2336554,37.9260027,"У двох концтаборах, що були розташовані на території шкіл та шахт, загинули, за різними даними 1326 0 1420 осіб з двох тисяч в'язнів, яких там утримували",2000,1420
місто,Сталінська,Красноармійський,Ново-Економічне,48.3358875,37.32552929999999,"Шталаг №378 був створений у 1941 році, у лютому 1943 евакуйований до Запоріжжя. В'язні працювали на шахті №3 та на шахті «Центральна», а також на відбудові доріг. Утримували 10 тисяч в'язнів, загинули понад 2 тисячі.",10000,2000
с-ще,Сталінська,Красноармійський,Звірове,48.248382,37.1252454,,-9999,-9999
село,Сталінська,Красноармійський,Зелене,48.0360554,24.759912600000003,У таборі розстріляно 4079 полонених,-9999,4079
село,Сталінська,Красноармійський,Сергіївка,46.0291026,30.365185200000003,"У таборі утримували 3,8 тис чоловіків, з них загинуло, за різними даними - 3,25-3,5 тис осіб",3800,3500
село,Сталінська,Красноармійський,Улянівка,50.9761123,34.2959513,,-9999,13
село,Сталінська,Краснолиманський,Красний Лиман,48.9897585,37.8049964,У таборі розстріляно 256 осіб,-9999,256
село,Сталінська,Селидівський,Ново-Селидівська с/р,48.150678000000006,37.291502,"На шахтах № 40-42 утримували 1600 осіб, з них загинуло 1510
",1600,1510
село,Сталінська,Селидівський,"Карлівка,Олександрівської с/р",49.4553158,35.1348602,У таборі загинули 700 осіб,-9999,700
село,Сталінська,Селидівський,Селидівка,48.148322,37.247097,"В колишніх корівниках колгоспу ""Правда""  в'язні табору працювали на будівництві шосейної дороги. Утримували 3 тис. осіб, з них, за різними даними, загинули 1370- 2020",3000,2020
ст.,Сталінська,Сталінська м/р,"Ларіне
(с-ще Ларіне)",47.88539229999999,37.928703399999996,"У таборі на території радгоспу №12 утримували червоноармійців і командирів, загинуло близько сотні осіб",-9999,100
с-ще,Сталінська,Старо-Бешевський,"Чкалове
Каракубського
рудоуправління
(смт. Комсомольське)",49.594438200000006,36.529023200000005,"У концтаборі утримували 8 тисяч осіб військовополонених і цивільного населення, з них загинуло 6 тисяч осіб. Полонених пригнали двома партіями з-під Ростова-на Дону. Перша партія - 6 тисяч осіб, друга - 2 тисячі осіб",8000,6000
село,Сталінська,Старо-Керменчикський,"Старий Керменчик
(Старомлинів)",47.6963534,36.8221525,"У пересильному таборі, що був розташований у приміщенні колишньої школи, утримували понад 600 в'язнів, загинуло 260 осіб. ",600,260
місто,Сталінська,Харцизький,Харцизьк,48.043203999999996,38.139396500000004,У Харцизському районі в таборах для військовополонених загинуло три тисячі осіб. ,-9999,3000
місто,Сталінська,Харцизький,Зугрес,48.021547600000005,38.2613859,"Утримували до 2 тисяч в'язнів, вони будували дороги, працювали на шахтах, копали окопи. У лютому 1943 року спалили 150 хворих, інших евакуювали в Харцизьк (в іншому джерелі - звільнені Червоною армією)",2000,150
смт.,Сталінська,Харцизький,Зуївка,48.0586506,38.2554826,"В'язні будували дороги, копали окопи. У таборі утримували 500 осіб, 150 з них загинули. Пізніше тих, хто вижив, конвоювали у місто Зугрес. ",500,150
смт.,Сталінська,Харцизький,Нижня Кринка,48.1173081,38.1648822,"Полонені будували дороги, працювали на шахтах і в кар'єрах, копали окопи ",-9999,-9999
місто,Станіславська,,Станіслав,46.5723282,32.1458693,"Шталаг №371, в якому в різний час утримували від 144 до 2 тисяч осіб. Серед в'язнів були також голандські та сербські військовополонені
",2000,-9999
місто,Сумська,,Суми,50.9077,34.7981,"У липні 1942 - дулаг №190, у серпні 1942 переформований у шталаг №308; у січні 1942 - дулаг №170. У лютому-березні 1943 був евакуйований до Дарниці. Табір був розташований на території цукрового заводу та військового містечка.",-9999,-9999
місто,Сумська,Роменський,Ромни,50.741508700000004,33.4809526,"Був розташований на території фабрики ""Скороход"", у
приміщенні суду, на вул.Ворошилова, у військовій казармі",-9999,-9999
село,Сумська,Роменський,Боромля,50.61574470000001,34.985521500000004,,-9999,-9999
село,Сумська,Роменський,Засулля,49.996322799999994,33.029484499999995,,-9999,-9999
місто,Сумська,Середино-Будський,Середина-Буда,52.1837429,34.041205100000006,,-9999,-9999
місто,Сумська,Смілівський,Сміле,50.9213145,33.5769062,,-9999,-9999
радгосп,Сумська,Смілівський,"радгосп
""Рокити"", Володимирської с/р",49.6873844,33.0084261,,-9999,-9999
село,Сумська,Тростянецький,Боромля,50.61574470000001,34.985521500000004,,-9999,-9999
село,Сумська,Улянівський,Вири,51.040709,34.406556,,-9999,-9999
ст.,Сумська,Ямпільський,Хутір-Михайлівський,52.04435,33.94598,Був розташований на території рафінадного заводу,-9999,-9999
місто,Тернопільська,,Тернопіль,49.553517,25.594767,Був розташований на вулиці Дубовецькій,-9999,-9999
село,Тернопільська,Велико-Борківський,"Ступки (біля
ст.Великі Борки)",49.5236512,25.7558517,,-9999,-9999
село,Тернопільська,Зборівський,Озерна,49.6338864,25.334774499999998,,-9999,-9999
місто,Тернопільська,Теребовлянський,Теребовля,49.304773299999994,25.704942199999998,,-9999,-9999
місто,Тернопільська,Коломийський,Чортків,49.0108843,25.8026512,,-9999,-9999
місто,Харківська,,Харків,49.9935,36.230383,У серпні 1942 - шталаг №363; у січні 1942 - дулаг №201. Табір був розташовани на території містечка лісозаводу.,-9999,-9999
місто,Харківська,Балаклійський,Балаклія,49.464392499999995,36.8584805,,-9999,-9999
смт.,Харківська,Балаклійський,Андріївка друга,49.533037,36.627904,,-9999,-9999
село,Харківська,Балаклійський,Асеївка,49.363690000000005,36.683467,,-9999,-9999
село,Харківська,Барвінковський,Богодарове,48.8511801,36.9577869,,-9999,-9999
село,Харківська,Барвінковський,Нова Дмитріївка,49.690729299999994,31.9999625,,-9999,-9999
село,Харківська,Боровський,Піски-Радьківські,49.264067700000005,37.6036081,,-9999,-9999
село,Харківська,Валківський,Ков'яги,49.900766100000006,35.561009399999996,Був розташований в конюшні,-9999,-9999
село,Харківська,Валківський,"Левендалівка
(Барвінкове)",48.9014667,37.0181437,Утримували понад 300 в'язнів,300,-9999
село,Харківська,Валківський,Литвинівка,50.7304158,30.239743199999996,,-9999,-9999
село,Харківська,Вовчанський,Рубіжня,50.161659,36.811249,,-9999,-9999
село,Харківська,Дергачівський,Вільшана,49.210066999999995,31.2053331,,-9999,-9999
село,Харківська,Дергачівський,"Черкаська
Лозова",50.1073331,36.220769399999995,,-9999,-9999
село,Харківська,Ізюмський,"Іванівка,
Левківської с/р",50.2987019,28.5275407,,-9999,-9999
село,Харківська,Коломацький,Шляхове,46.873586700000004,33.4221966,Був розташований у приміщенні школи,-9999,-9999
с-ще,Харківська,Красноградський,Попівка,50.0973601,33.6269986,"Був розташований за 1,5 км від м.Ізюма, на території пивного
заводу Блеза",-9999,-9999
місто,Харківська,Лозівський,Лозова,48.890236200000004,36.308001000000004,"Дулаги №111 і №172З були розташовані на території
колишнього військбуду і мукомельні",-9999,-9999
село,Харківська,Олексіївський,Олексіївське,47.8180934,38.74986320000001,У районному клубі був табір для військовополонених і цивільного населення,-9999,-9999
село,Харківська,Петрівський,Крутоярка,46.9283248,31.2496071,,-9999,-9999
село,Харківська,Савинський,Нурове,49.5268607,37.2403179,,-9999,-9999
село,Харківська,Сахновщинський,Лигівка,49.1428483,36.0508109,,-9999,-9999
село,Харківська,Сахновщинський,Сахновщина,49.146479299999996,35.8709646,,-9999,-9999
смт.,Харківська,Харківський,Пісочин,49.954196200000005,36.0966086,,-9999,-9999
село,Харківська,Харківський,Рогань,49.902584000000004,36.4920771,,-9999,-9999
радгосп,Харківська,Чугуївський,радгосп №5 Чкаловської с/р,49.7133639,36.9264674,,-9999,-9999
село,Харківська,Чугуївський,Гракове,49.7191387,36.8150334,,-9999,-9999
село,Харківська,Чугуївський,Коробочкине,49.7776857,36.8164973,,-9999,-9999
село,Харківська,Чугуївський,Малинівка,49.8004874,36.714486799999996,,-9999,-9999
місто,Херсонська,,Херсон,46.635417,32.616867,"Шталаг №370 був розташований у міській тюрмі, двох школах і на території взуттєвої фабрики. там утримували 8,2-10 тис. осіб в різний час.",10000,-9999
місто,Херсонська,,Каховка,46.811720799999996,33.4901963,"Табори були розташовани на подвір'ї бавовняного заводу і у приміщені військомату, там утримували до 1 тисячі осіб.",1000,-9999
місто,Херсонська,Бериславський,Берислав,46.84331829999999,33.427364399999995,Був розташований у приміщенні школі,-9999,-9999
смт.,Херсонська,Голопристанський,Гола Пристань,46.5210948,32.520126899999994,,-9999,-9999
село,Херсонська,Голопристанський,Нова Збур'ївка,46.4529,32.456312,,-9999,-9999
село,Херсонська,Каланчацький,Каланчак,46.2559467,33.298966300000004,Був розташований у колгоспі ім.Будьоного,-9999,-9999
село,Херсонська,Херсонський,Садівська с/р,49.056374,36.52192,,-9999,-9999
село,Херсонська,Цюрупинський,Раденськ,46.5595533,32.9282725,Був розташований у колгоспі ім.Кірова,-9999,-9999
село,Чернівецька,Глибоцький,Нижні Петрівці,48.0323166,25.723023899999998,,-9999,-9999
місто,Чернігівська,,Чернігів,51.4982,31.2893499,"Табір ""Чернігівський"" існував з початку до останнього дня
окупації, там знищено 1,5-3 тис. осіб (за різними даними). Табір був розташований у селі Бобровиця, в урочищі Криволевщина. В'язні будували оборонні споруди і дороги. ",-9999,3000
місто,Чернігівська,Новгород-Сіверський,Новгород-Сіверський,51.996921,33.2643783,"Табір був розташований на території Новгород-Сіверського Спасо-Преображенського монастиря, одне з відділень табору на фермі колгоспу ім.Шевченка було призначене для цивільного населення. Через табір пройшло близько 50 тисяч в'язнів, з них 20 тисяч загинуло. Наприкінці березня  1942року  табір був переміщений до Бобруйська.",50000,20000
місто,Крим,,Керч,45.357314,36.468293,"Відомо про різні розташування таборів у місті: на Вокзальному шосе, на території школи №24;
у клубі ім.Енгельса; вул.Чкалова, на території колишніх ясел.",-9999,-9999
місто,Крим,,Севастополь,44.61665,33.525367100000004,"Відомо про різні розташування таборів у місті: на вул.Пирогова, 1; на Північній стороні;
на проспекті 25 Жовтня, у приміщенні колишнього напівекіпажу Чорноморської флотилії; в селі Інкерман, у монастирі, в Корабельній та Комишевій бухтах, у приміщенні міської тюрми, на Балаклавській трасі.",-9999,-9999
місто,Крим,,Феодосія,45.031933,35.382433,,-9999,-9999
ст.,Крим,Балаклавський,Ст.Шули,44.578985700000004,33.752378,В таборі також утримували цивільне населення,-9999,-9999
місто,Крим,Бахчисарайський,Бахчисарай,44.746091,33.8615643,Табір був розташований на схилі гори на південний захід від міста,-9999,-9999
